Country,q#3,q#4,q#5_min,q#5_max,q#5_avg,q#5_var,q#6_min,q#6_max,q#6_avg,q#6_var,q#7_min,q#7_max,q#7_avg,q#7_var,q#8_min,q#8_max,q#8_avg,q#8_var,q#9_min,q#9_max,q#9_avg,q#9_var,q#10_min,q#10_max,q#10_avg,q#10_var,q#11,q#12_min,q#12_max,q#12_avg,q#12_var,q#13_min,q#13_max,q#13_avg,q#13_var,q#14,q#15,q#16,population,median_age,# of people aged 65 older,# of people aged 70 older,economic performance,death rates due to heart disease,diabetes prevalence,#of female smokers,#of male smokers,handwashing facilities,hospital beds per thousand people,life expectancy,human development index
Afghanistan,58843.0,2582.0,0.51,1.53,1.0399489795918357,0.0790198953561016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240000.0,0.0,240000.0,38928341.0,18.6,2.581,1.337,1803.987,597.029,9.59,0.0,0.0,37.746,0.5,64.83,0.511
Africa,4506744.0,120132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12011465.0,4728173.0,16952015.0,1340598113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,130537.0,2378.0,0.66,1.66,1.0506549118387905,0.03320712776554636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4562.0,1418.4976076555024,1606403.5227215495,592932.0,0.032,0.409,0.1884331683168317,0.006745230682040969,2.4,31.6,7.110396039603962,25.37073350651888,6073.0,655.0,400064.0,2877800.0,38.0,13.188,8.643,11803.431,304.195,10.08,7.1,51.2,0.0,2.89,78.57,0.795
Algeria,120922.0,3207.0,0.73,2.0,1.043458646616542,0.05610833851546148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,43851043.0,29.1,6.211,3.857,13913.839,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748
Andorra,13060.0,124.0,0.09,1.69,0.9579648241206017,0.165384551526477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177079.0,0.064,0.157,0.0921588785046729,0.00043667569220019254,6.4,15.6,11.356074766355139,5.3925565551576575,21733.0,4681.0,26414.0,77265.0,0.0,0.0,0.0,0.0,109.135,7.97,29.0,37.8,0.0,0.0,83.73,0.868
Angola,25609.0,579.0,0.86,1.32,1.0790251572327045,0.01661068490170486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456349.0,0.0,456349.0,32866268.0,16.8,2.405,1.362,5819.495,276.045,3.94,0.0,0.0,26.664,0.0,61.15,0.581
Anguilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6115.0,783.0,6898.0,15002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0
Antigua and Barbuda,1227.0,31.0,0.35,1.28,0.7599521531100483,0.06774880153842634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29754.0,0.0,29754.0,97928.0,32.1,6.933,4.631,21490.943,191.511,13.17,0.0,0.0,0.0,3.8,77.02,0.778
Argentina,2860884.0,61644.0,0.86,2.17,1.1391999999999995,0.041288359999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64066.0,19031.09977324263,203212805.16011348,8392715.0,0.012,0.439,0.21960229885057464,0.0122895912590831,2.3,83.3,7.427356321839086,107.73968841326447,6263849.0,871100.0,7134949.0,45195777.0,31.9,11.198,7.441,18933.907,191.032,5.5,16.2,27.7,0.0,5.0,76.67,0.845
Armenia,213288.0,4018.0,0.63,1.6,1.0800748129675815,0.05838278742047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,6354.0,2830.2229299363057,2051247.0394742186,963225.0,0.049,0.504,0.20393596059113303,0.013284813632944254,2.0,20.4,7.064039408866998,21.24461816593461,565.0,0.0,565.0,2963234.0,35.7,11.232,7.571,8787.58,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776
Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53161.0,19942.0,73103.0,106766.0,41.2,13.085,7.452,35973.781,0.0,11.62,0.0,0.0,0.0,0.0,76.29,0.0
Asia,37055035.0,495069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182625578.0,53043445.0,472107397.0,4639847425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,29680.0,910.0,0.38,2.43,1.0354878048780491,0.17223207911957175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4357.0,101274.0,41348.0564516129,406208855.2064908,16522373.0,0.001,0.038,0.0020076726342711008,2.4432166194622394e-05,26.4,15342.2,2743.1404092071625,6510675.533354305,159294.0,0.0,1934077.0,25499881.0,37.9,15.504,10.129,44648.71,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.944
Austria,608979.0,10087.0,0.44,3.13,1.106189320388348,0.1615153330898296,6.0,709.0,235.33420365535247,44945.50710687235,52.0,3985.0,1057.3707571801567,1120000.3690665276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.0,2945871.0,79142.7797927461,34160070621.855644,30489054.0,0.004,0.247,0.05687313432835818,0.004313834651370015,4.1,249.1,64.83171641791043,3992.8709716807753,2045677.0,781936.0,2827613.0,9006400.0,44.4,19.202,13.748,45436.686,145.183,6.35,28.4,30.9,0.0,7.37,81.54,0.922
Azerbaijan,313006.0,4371.0,0.41,1.86,1.0967258883248725,0.10836263044654593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939098.0,484197.0,1423295.0,10139175.0,32.4,6.018,3.871,15847.419,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756
Bahamas,10050.0,196.0,0.19,2.2,1.0269345238095238,0.14903851952239225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21907.0,0.0,21907.0,393248.0,34.3,8.996,5.2,27717.847,235.954,13.17,3.1,20.4,0.0,2.9,73.92,0.814
Bahrain,171370.0,624.0,0.86,1.48,1.0846097560975607,0.020163384295062488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,23177.0,10143.776025236593,18690871.574440993,3997605.0,0.009,0.079,0.04028048780487802,0.00028899693634741196,12.6,110.9,31.566585365853683,326.8938834622249,659990.0,520745.0,1180735.0,1701583.0,32.4,2.372,1.387,43290.705,151.689,16.52,5.8,37.6,0.0,2.0,77.29,0.852
Bangladesh,745322.0,11053.0,0.79,2.8,1.1118015665796352,0.12088004417509111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34968.0,12817.906474820144,44086077.499646395,5345067.0,0.009,0.243,0.1287383863080684,0.004365826423801863,4.1,113.1,12.750366748166261,174.4867052444687,5798880.0,2155296.0,7954176.0,164689383.0,27.5,5.098,3.262,3523.984,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
Barbados,3824.0,44.0,0.45,1.2,0.8948780487804879,0.03949885272371883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71881.0,0.0,71881.0,287371.0,39.8,14.952,9.473,16978.068,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.814
Belarus,352950.0,2493.0,0.66,2.66,1.0902564102564112,0.1046255752794215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,21452.0,9494.307692307691,20334565.328402363,5723427.0,0.001,0.122,0.056577669902912624,0.0011326565887454032,8.2,1424.2,41.391019417475725,8832.419458184077,244000.0,84500.0,328500.0,9449321.0,40.3,14.799,9.788,17167.967,443.129,5.18,10.5,46.1,0.0,11.0,74.79,0.823
Belgium,974418.0,24024.0,0.62,2.77,1.1262077294685988,0.16620856554412022,23.0,1474.0,466.935,162997.80077500013,130.0,7461.0,2171.675,3452604.319374999,0.0,0.0,0.0,0.0,70.408,4759.588,1172.2255862068967,1241160.1666810703,82.0,87170.0,29259.340476190475,396122428.981695,12288923.0,0.009,0.327,0.08345652173913047,0.005711320573408949,3.1,111.1,26.325120772946914,689.7665670143973,2682515.0,749333.0,3431848.0,11589616.0,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,0.0,5.64,81.63,0.931
Belize,12599.0,321.0,0.6,1.41,0.9324904214559393,0.04325701619177633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39330.0,0.0,39330.0,397621.0,25.0,3.853,2.279,7824.362,176.957,17.11,0.0,0.0,90.083,1.3,74.62,0.716
Benin,7720.0,97.0,0.86,1.11,0.9608522727272742,0.004374273631198359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12123198.0,18.8,3.244,1.942,2064.236,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30094.0,22243.0,52337.0,62273.0,0.0,0.0,0.0,50669.315,139.547,13.0,0.0,0.0,0.0,0.0,82.59,0.0
Bhutan,1022.0,1.0,0.25,1.49,0.8018283582089551,0.09015747800178214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15058.0,1679.6317204301076,4797137.953079836,691560.0,0.001,0.012,0.00218622448979592,5.273993908788022e-06,83.6,18720.3,2102.899438202247,15211783.03910081,479686.0,0.0,479686.0,771612.0,28.6,4.885,2.977,8708.597,217.066,9.75,0.0,0.0,79.807,1.7,71.78,0.654
Bolivia,297659.0,12824.0,0.71,1.58,1.0953727506426745,0.05902588933459347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13347.0,2797.091644204852,6296556.670846621,1100754.0,0.06,0.636,0.2893634085213035,0.02549854713224159,1.6,16.8,4.924812030075192,9.035449526070797,465823.0,190790.0,656613.0,11673029.0,25.4,6.704,4.393,6885.829,204.299,6.89,0.0,0.0,25.383,1.1,71.51,0.718
Bosnia and Herzegovina,194733.0,8203.0,0.84,1.6,1.1294723618090454,0.04207132963814045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75493.0,16699.0,2179.7617328519855,24658474.607488696,887506.0,0.011,0.742,0.17894708994709002,0.013137415189944286,1.3,87.4,11.781481481481485,229.43526553008022,0.0,0.0,15000.0,3280815.0,42.5,16.569,10.711,11713.895,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78
Botswana,45855.0,691.0,0.83,1.31,1.0583277591973241,0.022486166821400207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41612.0,0.0,41612.0,2351625.0,25.8,3.941,2.242,15807.374,237.372,4.81,5.7,34.4,0.0,1.8,69.59,0.735
Brazil,14340787.0,390797.0,0.9,2.7,1.1656511056511059,0.10538182421867864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6421441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26873143.0,11153970.0,38027113.0,212559409.0,33.5,8.552,5.06,14103.452,177.961,8.11,10.1,17.9,0.0,2.2,75.88,0.765
Brunei,223.0,3.0,0.01,0.82,0.20487373737373715,0.07899316587593105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.0,0.0,2323.0,437483.0,32.4,4.591,2.382,71809.251,201.285,12.79,2.0,30.9,0.0,2.7,75.86,0.838
Bulgaria,397500.0,15907.0,0.61,1.78,1.1057249999999998,0.06340397437499994,8.0,813.0,229.58201058201058,56284.08454410571,132.0,10649.0,2921.60582010582,8971318.857849726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,20611.0,6596.175675675676,22796049.246165093,2441727.0,0.012,0.406,0.12608579088471855,0.012585772800782014,2.5,85.0,17.323324396782848,224.07524685723342,559274.0,163966.0,723240.0,6948445.0,44.7,20.801,13.272,18563.307,424.688,5.81,30.1,44.4,0.0,7.454,75.05,0.816
Burkina Faso,13263.0,156.0,0.73,1.44,1.0087373737373742,0.02261759769411286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20903278.0,17.6,2.409,1.358,1703.102,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452
Burundi,3853.0,6.0,0.6,1.25,0.9353846153846164,0.04062805719921099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11890781.0,17.5,2.562,1.504,702.225,293.068,6.05,0.0,0.0,6.144,0.8,61.58,0.433
Cambodia,9975.0,74.0,0.03,1.67,0.6171099744245523,0.22756121296956447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295660.0,732308.0,2027968.0,16718971.0,25.6,4.412,2.385,3645.07,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594
Cameroon,65998.0,991.0,0.34,1.51,0.8459335038363184,0.1020916477521732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,26545864.0,18.8,3.165,1.919,3364.926,244.661,7.2,0.0,0.0,2.735,1.3,59.29,0.563
Canada,1186991.0,23950.0,0.72,2.85,1.1333496332518334,0.13685259413800707,1.0,1405.0,406.85956416464893,99187.3119969046,4.0,4879.0,1880.6271186440679,1813463.4105962985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,160320.0,73701.11004784689,1692180856.6816695,30809196.0,0.006,0.14,0.03667342342342343,0.0006794496540459364,7.1,181.7,50.10907029478463,1867.8193735120647,11026753.0,1018288.0,12045041.0,37742157.0,41.4,16.984,10.797,44017.591,105.599,7.37,12.0,16.6,0.0,2.5,82.43,0.929
Cape Verde,22349.0,203.0,0.89,1.38,1.0814325068870518,0.015444779879941419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1854.0,442.81949458483757,64012.12626256049,0.0,0.071,0.216,0.14702484472049676,0.0008186577678330315,4.6,14.1,7.096273291925466,2.4850792793487906,2184.0,0.0,2184.0,555988.0,25.7,4.46,3.437,6222.554,182.219,2.42,2.1,16.5,0.0,2.1,72.98,0.665
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34786.0,28988.0,63774.0,65720.0,0.0,0.0,0.0,49903.029,0.0,13.22,0.0,0.0,0.0,0.0,83.92,0.0
Central African Republic,6224.0,85.0,0.17,1.52,0.6316809116809117,0.1222493112880577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4829764.0,18.3,3.655,2.251,661.24,435.727,6.1,0.0,0.0,16.603,1.0,53.28,0.397
Chad,4770.0,169.0,0.51,1.37,0.9714005602240919,0.04269551742265532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425859.0,16.7,2.486,1.446,1768.153,280.995,6.1,0.0,0.0,5.818,0.0,54.24,0.398
Chile,1169536.0,25856.0,0.8,2.86,1.1234320987654316,0.09765661575979273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759.0,79262.0,33356.708661417324,354178540.02273333,12777259.0,0.043,0.364,0.11754959785522802,0.007301346735763223,2.7,23.3,12.057908847184988,33.41846962171804,7953379.0,6178113.0,14131492.0,19116209.0,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,0.0,2.11,80.18,0.851
China,102384.0,4845.0,0.19,3.45,1.002139737991266,0.2578700940104116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224901000.0,1439323774.0,38.7,10.641,5.929,15308.712,261.899,9.74,1.9,48.4,0.0,4.34,76.91,0.761
Colombia,2774464.0,71351.0,0.68,2.22,1.1344278606965168,0.058754523402886144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10885.0,98756.0,43049.65230769231,297419553.2175716,14358523.0,0.098,0.332,0.21804687499999983,0.0034944071777343747,3.0,10.2,5.031562499999995,3.0660975585937518,3008636.0,1391979.0,4400615.0,50882884.0,32.2,7.646,4.312,13254.949,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767
Comoros,3829.0,146.0,0.6,1.23,0.8119452887537996,0.023500167219445516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869595.0,20.4,2.963,1.726,1413.89,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.554
Congo,10678.0,144.0,0.19,0.95,0.5445454545454546,0.049287360233349564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14297.0,0.0,14297.0,5518092.0,19.0,3.402,2.063,4881.406,344.094,7.2,1.7,52.3,47.964,0.0,64.57,0.574
Costa Rica,238760.0,3143.0,0.74,1.53,1.1244611528822064,0.03577709059616465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6600.0,1876.2348668280872,1707745.4194138437,774885.0,0.022,0.426,0.2225159705159703,0.016235974560667433,2.3,45.5,8.17493857493858,67.91283629843836,450593.0,247734.0,698327.0,5094114.0,33.6,9.468,5.694,15524.995,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81
Cote d'Ivoire,45852.0,282.0,0.57,1.48,1.0669465648854952,0.04759983683934505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,5774.0,1566.1536312849162,1282352.962430948,583627.0,0.015,0.295,0.08199729729729724,0.003790970262965665,3.4,65.2,20.594864864864878,213.41800065741415,117227.0,0.0,117227.0,26378275.0,18.7,2.933,1.582,3601.006,303.74,2.42,0.0,0.0,19.351,0.0,57.78,0.538
Croatia,322626.0,6854.0,0.13,3.35,1.117231920199501,0.2616170260135196,0.0,0.0,0.0,0.0,4.0,2976.0,883.0623306233063,754717.2020769531,0.0,0.0,0.0,0.0,3.035,2361.091,649.6616603773583,459170.3631642243,8.0,12596.0,4124.010958904109,12116420.761523735,1759208.0,0.001,0.363,0.12120873786407785,0.009949655457630326,2.8,2797.2,95.2953883495146,126933.90296416955,627216.0,168381.0,795597.0,4105268.0,44.0,19.724,13.053,22669.797,253.782,5.59,34.3,39.9,0.0,5.54,78.49,0.851
Cuba,101503.0,591.0,0.55,2.22,1.0939540816326532,0.06715400809558504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,22587.0,8837.791457286432,44289182.838419504,3517959.0,0.001,0.077,0.019512755102040792,0.0003126426944502301,13.0,1177.4,144.03494897959177,30265.43354897702,0.0,0.0,0.0,11326616.0,43.1,14.738,9.719,0.0,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783
Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68206.0,16510.0,84716.0,164100.0,41.7,16.367,10.068,0.0,0.0,11.62,0.0,0.0,0.0,0.0,78.88,0.0
Cyprus,62349.0,298.0,0.61,1.85,1.1062468513853918,0.08175543528605596,1.0,39.0,10.608374384236454,133.25795942633897,2.0,271.0,66.42610837438424,5458.59921983062,0.986,26.632,8.49231707317073,62.97483470434265,0.986,173.601,48.63805172413793,2869.7624478076696,400.0,69068.0,12729.055979643766,291188031.63554305,5008436.0,0.001,0.06,0.013483204134366895,0.00023364506673610727,16.7,2130.5,306.97493540051676,131084.03231750222,176082.0,60183.0,236265.0,875899.0,37.3,13.416,8.563,32415.132,141.171,9.24,19.6,52.7,0.0,3.4,80.98,0.887
Czechia,1619383.0,28962.0,0.64,2.49,1.1096560196560208,0.10681806349570491,2.0,2064.0,538.2946859903382,365267.71509253443,2.0,9464.0,3008.915458937198,10077674.289954253,14.02,2988.198,956.7650526315789,963526.4557578043,8.011,14510.383,5055.72248275862,26985695.203837667,4537.0,374119.0,68392.77637130802,4781754651.152524,0.0,0.015,0.321,0.1402900432900434,0.006213539251513283,3.1,66.7,12.519480519480517,187.88208804182833,1876948.0,945820.0,2822491.0,10708982.0,43.3,19.027,11.58,32605.906,227.485,6.82,30.5,38.3,0.0,6.63,79.38,0.9
Democratic Republic of Congo,29576.0,756.0,0.94,1.26,1.0777835051546374,0.009535808800085047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1217.0,375.3828571428571,46016.413420408135,0.0,0.053,0.452,0.19466181818181824,0.008103467451239672,2.2,19.0,6.546181818181817,11.829685421487596,0.0,0.0,0.0,89561404.0,17.0,3.02,1.745,808.133,318.949,6.1,0.0,0.0,4.472,0.0,60.68,0.48
Denmark,248316.0,2476.0,0.67,2.09,1.0785121951219514,0.06775120107079119,1.0,141.0,38.002985074626864,1461.4358119848516,9.0,964.0,231.14285714285714,60419.94982993194,0.0,0.0,0.0,0.0,0.995,993.757,218.2485666666667,56474.99935287889,1.0,208205.0,57636.13033175356,3009889874.009082,24322447.0,0.001,0.195,0.018071078431372487,0.0008537817125624777,5.1,964.0,191.08774509803936,29408.3707321703,1207341.0,573551.0,1780892.0,5792203.0,42.3,19.677,12.325,46682.515,114.767,6.41,19.3,18.8,0.0,2.5,80.9,0.94
Djibouti,10802.0,136.0,0.34,1.94,1.0548031496063002,0.13573729720792768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10246.0,0.0,10246.0,988002.0,25.4,4.213,2.38,2705.406,258.037,6.05,1.7,24.5,0.0,1.4,67.11,0.524
Dominica,173.0,0.0,0.09,0.29,0.16120370370370385,0.002060588134430727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18237.0,4818.0,23055.0,71991.0,0.0,0.0,0.0,9673.367,227.376,11.62,0.0,0.0,0.0,3.8,75.0,0.742
